Overall Qual,Gr Liv Area,1st Flr SF,Total Bsmt SF,2nd Flr SF,BsmtFin SF 1,Full Bath,Lot Area,Garage Cars,Garage Area,Year Built,Year Remod/Add,Kitchen Qual,Lot Frontage,Bsmt Unf SF,Mas Vnr Area,Neighborhood,Garage Yr Blt,Screen Porch,Wood Deck SF,SalePrice
7,1428,848,712.0,580,208.0,1,6451,2.0,576.0,1900,1970,4,58.0,504.0,0.0,20,1985.0,0,264,139900
7,1004,502,502.0,502,0.0,1,3960,1.0,200.0,1930,1950,2,66.0,502.0,0.0,20,1930.0,0,280,105000
6,813,813,813.0,0,0.0,1,5684,1.0,270.0,1930,2005,2,70.0,813.0,0.0,20,1932.0,0,0,110000
4,1951,1084,938.0,867,0.0,2,7745,2.0,576.0,1900,1950,1,56.0,938.0,0.0,20,1993.0,0,0,111500
6,1032,1032,1032.0,0,143.0,1,7741,1.0,280.0,1924,1950,4,56.0,817.0,0.0,20,1995.0,0,0,108000
5,844,844,844.0,0,0.0,1,5633,1.0,216.0,1925,1950,4,50.0,844.0,0.0,20,1925.0,0,50,111500
5,1750,1089,636.0,661,0.0,1,9000,1.0,240.0,1880,1991,0,50.0,636.0,0.0,20,1937.0,0,0,124000
4,864,864,576.0,0,0.0,1,7200,1.0,528.0,1950,1950,4,60.0,576.0,0.0,20,1952.0,115,0,105000
6,1118,734,648.0,384,0.0,1,4400,2.0,440.0,1920,1950,4,40.0,648.0,0.0,20,1990.0,0,0,116000
3,1376,714,738.0,662,0.0,1,7614,1.0,216.0,1905,1950,4,42.0,738.0,0.0,20,1930.0,225,0,96900
5,960,960,960.0,0,576.0,1,6000,2.0,576.0,1955,1955,4,50.0,384.0,0.0,20,1976.0,0,0,135500
5,1566,816,816.0,750,0.0,1,6000,2.0,450.0,1924,1950,2,50.0,816.0,145.0,20,1976.0,0,24,139000
3,492,492,492.0,0,416.0,1,7830,1.0,200.0,1921,1950,4,52.0,76.0,0.0,20,1921.0,0,0,61500
6,1182,885,770.0,297,310.0,1,9576,1.0,378.0,1945,1950,4,56.0,460.0,0.0,20,1945.0,0,0,120000
3,1163,1163,1162.0,0,256.0,1,5820,1.0,220.0,1955,2005,4,49.0,906.0,0.0,20,1955.0,0,142,126175
3,840,840,798.0,0,0.0,1,5747,1.0,250.0,1920,1950,1,48.0,798.0,0.0,20,1938.0,0,112,64000
6,1928,908,1020.0,1020,0.0,2,9142,1.0,440.0,1910,1950,1,69.0,1020.0,0.0,20,1910.0,0,0,137000
4,1774,1095,1095.0,679,0.0,2,9600,3.0,779.0,1900,1950,4,60.0,1095.0,0.0,20,1920.0,0,0,87000
7,1768,880,880.0,888,390.0,1,10800,2.0,320.0,1914,1970,4,60.0,490.0,0.0,20,1914.0,0,0,163000
7,2104,1226,1226.0,878,0.0,2,6300,2.0,432.0,1910,2005,4,70.0,1226.0,0.0,20,1910.0,0,0,155000
5,1440,889,540.0,551,0.0,1,5000,1.0,352.0,1900,1950,4,63.0,540.0,0.0,20,1940.0,0,0,79000
7,1690,815,815.0,875,0.0,1,8850,1.0,225.0,1916,1950,4,65.0,815.0,0.0,20,1916.0,0,0,144000
6,1368,684,684.0,684,0.0,1,3600,1.0,216.0,1910,1993,4,60.0,684.0,0.0,20,1930.0,0,0,114504
7,1762,998,596.0,764,0.0,1,7200,2.0,576.0,1920,1950,2,60.0,596.0,0.0,20,1989.0,0,36,157000
6,1200,1200,1200.0,0,0.0,1,11340,1.0,312.0,1923,1950,4,84.0,1200.0,0.0,20,1923.0,0,0,125000
10,3608,1518,1107.0,1518,0.0,2,22950,3.0,840.0,1892,1993,0,90.0,1107.0,0.0,20,1993.0,410,0,475000
5,1248,624,624.0,624,0.0,2,5976,0.0,0.0,1920,1950,4,33.0,624.0,0.0,20,1979.0,0,0,93500
5,960,960,960.0,0,0.0,1,9750,2.0,624.0,1958,1958,4,65.0,960.0,0.0,20,2002.0,0,0,125000
3,1020,1020,1020.0,0,0.0,1,4761,0.0,0.0,1918,1950,1,63.0,1020.0,0.0,11,1979.0,0,0,64500
4,788,788,788.0,0,266.0,1,7446,0.0,0.0,1941,1950,4,68.0,522.0,0.0,3,1979.0,0,0,100000
6,1577,972,972.0,605,0.0,1,6435,1.0,312.0,1939,1950,1,65.0,972.0,0.0,3,1939.0,0,0,140200
6,1827,1017,848.0,810,0.0,1,11737,1.0,240.0,1924,1996,4,69.0,848.0,0.0,3,1943.0,0,27,202500
6,1664,1004,1004.0,660,399.0,2,5000,2.0,420.0,1947,1950,4,50.0,605.0,0.0,3,1950.0,0,0,159000
5,1118,793,793.0,325,507.0,1,7800,2.0,410.0,1939,1950,4,65.0,286.0,0.0,20,1939.0,271,0,119900
6,1176,816,816.0,0,0.0,1,6240,2.0,528.0,1934,1950,4,52.0,816.0,0.0,3,1985.0,0,112,114500
5,1344,896,896.0,448,0.0,1,6240,1.0,240.0,1936,1950,4,68.0,896.0,0.0,3,1936.0,0,200,115000
3,1162,728,728.0,434,347.0,1,6120,1.0,258.0,1930,1950,4,51.0,381.0,0.0,3,1930.0,0,0,75000
5,1015,1015,768.0,0,489.0,1,6120,1.0,450.0,1925,1950,4,51.0,279.0,0.0,3,1925.0,120,0,88000
4,912,672,0.0,240,0.0,1,6240,0.0,0.0,1947,1950,4,52.0,0.0,0.0,3,1979.0,0,0,80500
5,1576,1042,1042.0,534,0.0,1,6240,1.0,225.0,1928,1950,4,52.0,1042.0,0.0,3,1928.0,0,0,149000
5,1324,741,741.0,583,0.0,1,6120,1.0,180.0,1930,1984,2,51.0,741.0,0.0,3,1930.0,0,0,110000
6,1103,1103,1103.0,0,397.0,1,6000,2.0,440.0,1925,1980,2,50.0,706.0,0.0,20,1976.0,0,166,110500
5,616,616,616.0,0,616.0,1,6000,1.0,205.0,1921,1950,4,50.0,0.0,0.0,3,1921.0,0,0,89000
5,1048,1048,993.0,0,0.0,1,6380,1.0,280.0,1922,1950,4,58.0,993.0,0.0,3,1922.0,0,0,113000
5,816,816,816.0,0,0.0,1,11672,1.0,210.0,1925,1950,4,50.0,816.0,0.0,3,1925.0,0,168,109000
6,2486,1611,1595.0,875,0.0,2,33120,2.0,576.0,1962,1962,4,90.0,1595.0,0.0,20,1962.0,0,0,220000
4,960,960,960.0,0,789.0,1,9873,2.0,576.0,1970,1970,4,60.0,171.0,160.0,3,1970.0,0,0,129000
6,1635,1001,485.0,634,0.0,1,5310,1.0,255.0,1910,2003,2,59.0,485.0,0.0,20,1950.0,0,394,117000
4,693,693,693.0,0,0.0,1,4118,0.0,0.0,1941,1950,1,153.0,693.0,0.0,20,1979.0,0,0,52500
4,1430,834,596.0,596,0.0,2,10320,2.0,370.0,1924,1950,1,60.0,596.0,0.0,11,1924.0,210,218,107000
5,1330,665,396.0,665,0.0,1,7518,1.0,390.0,1910,2004,4,60.0,396.0,0.0,11,2001.0,0,0,116500
5,819,819,610.0,0,0.0,1,9000,0.0,0.0,1919,1950,2,50.0,610.0,0.0,11,1979.0,0,0,72000
6,1376,780,780.0,596,0.0,2,8600,1.0,198.0,1937,1950,4,50.0,780.0,0.0,11,1937.0,0,0,119500
5,1360,803,803.0,557,0.0,1,7200,1.0,297.0,1938,1995,2,60.0,803.0,0.0,11,1951.0,0,0,125500
3,1077,1077,1007.0,0,0.0,1,9786,1.0,210.0,1922,1950,4,60.0,1007.0,0.0,11,1922.0,0,0,91000
6,754,520,520.0,0,490.0,1,6780,0.0,0.0,1935,1982,4,60.0,30.0,0.0,11,1979.0,0,53,84500
6,984,984,984.0,0,343.0,1,7200,1.0,308.0,1930,1950,4,60.0,641.0,0.0,11,1930.0,0,0,90000
5,1422,1081,806.0,341,329.0,1,12375,1.0,288.0,1951,1951,4,82.0,477.0,41.0,22,1951.0,0,0,137500
6,1921,1921,1921.0,0,0.0,2,11136,2.0,576.0,1964,1964,4,120.0,1921.0,0.0,22,1964.0,0,0,150000
5,1640,1640,0.0,0,0.0,1,21370,2.0,394.0,1950,1950,4,100.0,0.0,0.0,22,1950.0,0,0,131000
5,1352,1352,1062.0,0,300.0,1,6930,1.0,288.0,1958,1958,2,92.0,468.0,120.0,4,1958.0,0,168,130000
5,1032,1032,0.0,0,0.0,1,8250,1.0,260.0,1935,1950,4,55.0,0.0,0.0,7,1939.0,0,0,125000
5,879,879,830.0,0,0.0,1,5220,1.0,180.0,1936,1950,4,50.0,830.0,0.0,21,1936.0,0,0,80000
7,1073,1073,1073.0,0,510.0,2,5500,1.0,246.0,2004,2004,4,50.0,190.0,0.0,21,2004.0,0,0,157000
4,1382,1382,1051.0,0,547.0,1,11235,2.0,459.0,1963,1979,4,75.0,504.0,51.0,22,1974.0,0,0,148000
4,1296,1296,0.0,0,0.0,2,10791,2.0,516.0,1967,1967,4,72.0,0.0,0.0,22,1967.0,0,0,90000
6,1068,1068,1059.0,0,663.0,1,8414,1.0,264.0,1963,2003,4,70.0,396.0,0.0,22,1963.0,0,192,154500
5,1064,1064,1064.0,0,779.0,1,11327,2.0,528.0,1967,1967,4,68.0,285.0,305.0,22,1967.0,0,314,153600
5,1320,1320,1164.0,0,328.0,1,11777,2.0,564.0,1966,1966,4,96.0,285.0,97.0,22,1966.0,0,160,164500
6,934,934,912.0,0,456.0,1,10366,1.0,336.0,1964,1964,4,80.0,456.0,0.0,22,1964.0,0,77,132000
5,1059,1059,1059.0,0,773.0,1,9000,1.0,286.0,1966,1966,4,75.0,286.0,0.0,22,1966.0,0,0,142500
5,1159,1159,1051.0,0,673.0,1,11553,1.0,336.0,1968,1968,4,68.0,378.0,188.0,22,1968.0,0,466,158000
6,1400,672,672.0,728,209.0,1,7844,2.0,440.0,1978,1978,4,74.0,463.0,203.0,22,1978.0,0,0,149500
5,1458,1458,1176.0,0,194.0,1,9535,2.0,512.0,1967,1967,4,68.0,0.0,450.0,22,1967.0,0,284,165000
5,1721,1721,1461.0,0,570.0,2,10335,2.0,440.0,1968,1993,4,78.0,891.0,0.0,22,1968.0,0,0,180000
6,1040,1040,960.0,0,794.0,1,7176,2.0,616.0,1978,1978,4,68.0,166.0,200.0,22,1979.0,180,131,160500
5,1967,1967,1967.0,0,0.0,2,9662,2.0,580.0,1977,1977,4,68.0,1967.0,0.0,22,1977.0,0,170,156500
5,1949,1949,1949.0,0,483.0,2,8235,2.0,586.0,1977,1977,4,75.0,1466.0,99.0,22,1977.0,0,32,157000
5,1920,1252,1052.0,668,57.0,2,13650,2.0,451.0,1958,1958,2,68.0,554.0,0.0,22,1958.0,0,0,172500
5,1803,1803,1134.0,0,168.0,2,13125,2.0,484.0,1957,2000,4,88.0,284.0,67.0,22,1957.0,0,0,155000
5,1779,1779,1763.0,0,306.0,1,17920,2.0,454.0,1955,1974,4,102.0,372.0,0.0,22,1955.0,312,0,170000
5,872,872,872.0,0,0.0,1,17529,1.0,322.0,1924,1950,1,68.0,872.0,65.0,22,1924.0,0,0,105000
4,960,960,648.0,0,648.0,0,10246,1.0,364.0,1965,2001,4,68.0,0.0,0.0,22,1965.0,0,88,145000
5,1437,1437,1188.0,0,988.0,1,14175,2.0,576.0,1956,1987,4,68.0,200.0,0.0,22,1999.0,0,304,168000
7,1830,1830,1865.0,0,810.0,1,20355,2.0,521.0,1967,1967,4,68.0,229.0,123.0,4,1967.0,0,0,278000
5,1000,1000,1000.0,0,104.0,1,13050,2.0,575.0,1963,1963,4,87.0,46.0,0.0,4,1993.0,0,238,164000
7,2287,1304,1304.0,983,603.0,2,15593,2.0,667.0,1953,1953,4,81.0,701.0,0.0,4,1953.0,0,0,225000
5,810,810,782.0,0,535.0,1,10820,2.0,576.0,1971,1972,4,72.0,88.0,153.0,22,1973.0,0,0,130000
5,894,894,864.0,0,762.0,1,13350,2.0,440.0,1974,1974,4,100.0,102.0,0.0,22,1974.0,0,241,142500
7,1700,880,430.0,680,397.0,2,1700,1.0,450.0,1980,1981,2,68.0,33.0,0.0,4,1980.0,200,188,148400
7,1453,1453,1453.0,0,1082.0,1,5271,2.0,445.0,1986,1986,2,68.0,371.0,0.0,4,1986.0,184,0,190000
4,1350,1350,967.0,0,799.0,1,9375,2.0,504.0,1954,1954,4,75.0,168.0,0.0,7,1954.0,0,237,146000
5,1150,799,799.0,351,230.0,1,6488,1.0,215.0,1942,1950,4,62.0,569.0,0.0,7,1942.0,0,264,128000
5,2008,1112,896.0,896,603.0,3,7800,1.0,230.0,1948,2002,0,78.0,293.0,0.0,7,1948.0,0,103,225000
6,2201,1575,697.0,626,0.0,2,19690,2.0,432.0,1966,1966,2,68.0,697.0,0.0,7,1966.0,0,586,274970
6,2009,1337,672.0,672,0.0,2,19950,3.0,795.0,1928,1950,4,114.0,672.0,0.0,7,1928.0,180,0,235000
6,3672,1836,1836.0,1836,425.0,3,19800,2.0,836.0,1935,1990,2,60.0,1411.0,0.0,7,1993.0,0,684,415000
5,1560,1560,1776.0,0,612.0,2,11679,2.0,528.0,1962,1962,4,78.0,0.0,96.0,7,1962.0,0,453,182000
5,1488,1488,0.0,0,0.0,1,12048,2.0,569.0,1952,2002,4,80.0,0.0,232.0,7,2002.0,348,0,135000
5,1057,1057,1057.0,0,0.0,1,10519,1.0,288.0,1955,1999,2,70.0,1057.0,164.0,7,1955.0,0,0,137000
6,1855,1216,994.0,639,444.0,2,9525,1.0,325.0,1954,1972,4,75.0,550.0,0.0,7,1954.0,0,182,136900
6,1609,1068,1000.0,541,468.0,1,9525,1.0,305.0,1953,1953,4,75.0,532.0,0.0,7,1953.0,0,0,149900
5,1148,1148,980.0,0,210.0,1,6420,1.0,308.0,1952,1952,4,57.0,219.0,0.0,7,1952.0,0,0,123500
5,1124,1124,0.0,0,0.0,1,8335,0.0,0.0,1954,1954,4,77.0,0.0,0.0,7,1979.0,0,0,93000
5,1456,1002,810.0,454,0.0,1,7585,1.0,280.0,1948,1950,4,50.0,810.0,0.0,7,1954.0,0,0,91500
6,1298,1298,1298.0,0,1258.0,2,11200,2.0,403.0,1985,1985,2,68.0,40.0,85.0,23,1985.0,0,165,180000
6,2559,1313,868.0,1246,549.0,2,12128,2.0,506.0,1989,1989,0,88.0,319.0,232.0,23,1989.0,168,0,209000
8,1911,1065,777.0,846,380.0,2,9554,2.0,471.0,1993,1994,2,80.0,397.0,125.0,23,1993.0,0,182,215000
6,1440,1440,1344.0,0,261.0,2,9069,4.0,920.0,1993,1993,2,73.0,0.0,0.0,23,1993.0,0,288,224500
7,1876,1308,1308.0,568,0.0,2,11003,3.0,848.0,2005,2006,2,133.0,1308.0,0.0,5,2005.0,0,0,229800
7,1208,1208,1208.0,0,393.0,2,7488,2.0,632.0,2005,2005,2,64.0,815.0,0.0,5,2005.0,0,105,183600
7,1220,1220,1199.0,0,684.0,2,7406,2.0,632.0,2006,2006,2,64.0,515.0,84.0,5,2006.0,0,105,194000
7,1294,1294,1286.0,0,0.0,2,6762,2.0,662.0,2006,2006,2,64.0,1286.0,0.0,5,2006.0,0,168,193879
7,1614,1614,1614.0,0,20.0,2,11210,3.0,865.0,2005,2006,2,86.0,1594.0,240.0,5,2005.0,0,144,221500
7,1498,1498,1498.0,0,0.0,2,8990,2.0,675.0,2006,2006,2,73.0,1498.0,0.0,5,2006.0,0,351,204900
7,1962,1391,1391.0,571,464.0,2,8760,3.0,868.0,2006,2006,2,73.0,927.0,0.0,5,2006.0,0,0,239799
6,1846,1846,1836.0,0,1576.0,2,13377,2.0,495.0,2006,2006,2,90.0,260.0,0.0,5,2006.0,0,0,233555
7,1734,1734,1734.0,0,1300.0,2,11645,2.0,660.0,2005,2005,2,78.0,434.0,0.0,5,2005.0,0,160,260000
8,1590,1590,1570.0,0,1122.0,2,11645,3.0,754.0,2005,2006,0,78.0,448.0,198.0,5,2005.0,0,176,294900
7,1809,945,945.0,864,0.0,2,10984,2.0,638.0,2005,2006,2,91.0,945.0,0.0,5,2005.0,0,144,209700
7,1614,1614,1614.0,0,56.0,2,9316,2.0,576.0,2005,2005,2,78.0,1558.0,140.0,5,2005.0,0,100,225000
7,1596,784,784.0,812,0.0,2,9316,2.0,610.0,2005,2005,2,78.0,784.0,532.0,5,2005.0,0,144,181000
8,1915,927,908.0,988,789.0,2,10041,2.0,506.0,1992,1992,2,80.0,119.0,0.0,23,1992.0,0,120,220000
5,1582,1582,1624.0,0,812.0,2,36500,2.0,390.0,1964,1964,4,68.0,812.0,621.0,4,1964.0,0,168,190000
6,988,988,938.0,0,938.0,1,21453,2.0,540.0,1969,1969,4,68.0,0.0,0.0,4,1969.0,0,0,180000
7,1533,1533,1533.0,0,655.0,2,70761,2.0,576.0,1975,1975,2,62.0,878.0,0.0,4,1975.0,0,200,280000
6,1388,1388,1388.0,0,853.0,2,12000,2.0,522.0,1968,1968,4,80.0,535.0,0.0,4,1968.0,0,0,158900
5,914,914,870.0,0,298.0,1,8846,2.0,576.0,1996,1996,4,57.0,572.0,0.0,5,1998.0,0,0,148000
5,1100,1100,1100.0,0,0.0,1,13015,2.0,462.0,1996,1996,4,95.0,1100.0,0.0,5,1996.0,0,0,145000
6,1499,795,781.0,704,0.0,2,12438,2.0,473.0,1995,1995,2,65.0,781.0,68.0,5,1995.0,0,413,187000
7,1425,1425,1425.0,0,846.0,2,8685,2.0,591.0,1998,1998,4,68.0,579.0,0.0,5,1998.0,0,0,193000
5,990,990,990.0,0,716.0,1,13568,2.0,576.0,1995,1995,4,43.0,274.0,0.0,5,1996.0,0,224,156000
7,1525,1525,1525.0,0,1400.0,2,9100,2.0,541.0,2000,2000,2,70.0,125.0,244.0,5,2000.0,0,219,235000
6,1494,1494,1479.0,0,1200.0,2,9236,2.0,576.0,1997,1997,2,79.0,279.0,0.0,5,1997.0,0,168,217000
7,1588,1588,1588.0,0,1162.0,2,10264,2.0,472.0,1999,1999,2,78.0,426.0,183.0,5,1999.0,0,158,214000
7,1749,856,842.0,893,500.0,2,9272,2.0,515.0,1999,1999,2,68.0,342.0,0.0,5,1999.0,0,140,196000
7,1779,951,951.0,828,894.0,2,13426,2.0,586.0,1999,2000,2,72.0,57.0,0.0,5,1999.0,0,208,217000
7,1861,920,916.0,941,700.0,2,13450,2.0,492.0,2002,2002,2,95.0,216.0,0.0,5,2002.0,0,146,200000
7,1776,936,936.0,840,0.0,2,14006,2.0,474.0,2002,2002,2,65.0,936.0,144.0,5,2002.0,0,144,192500
7,1541,1541,1541.0,0,0.0,2,13704,3.0,843.0,2001,2002,2,118.0,1541.0,150.0,5,2001.0,0,468,205000
5,954,954,911.0,0,483.0,1,10780,2.0,576.0,1976,1976,4,55.0,428.0,0.0,5,1976.0,0,0,132500
6,1388,686,675.0,702,509.0,1,8340,1.0,317.0,1977,1977,4,50.0,166.0,62.0,5,1977.0,0,406,157500
6,1282,1282,995.0,0,595.0,2,10385,3.0,672.0,1978,1978,4,42.0,0.0,123.0,5,1989.0,0,386,174000
5,971,971,971.0,0,523.0,1,9920,1.0,300.0,1969,1969,4,69.0,448.0,0.0,5,1969.0,0,0,128500
5,864,864,864.0,0,360.0,1,9560,1.0,288.0,1972,1972,4,120.0,504.0,0.0,5,1972.0,0,0,128500
5,894,894,894.0,0,894.0,1,9800,2.0,552.0,1972,1972,4,70.0,0.0,0.0,5,1975.0,0,256,149900
5,864,864,864.0,0,437.0,1,7200,1.0,297.0,1972,1972,4,60.0,427.0,0.0,5,1977.0,0,0,119900
6,1320,630,630.0,690,338.0,2,3612,2.0,484.0,1993,1994,4,68.0,292.0,0.0,12,1993.0,0,0,137000
8,1989,1091,1065.0,898,932.0,2,11367,2.0,586.0,2002,2002,2,90.0,133.0,210.0,5,2002.0,0,199,255000
7,1762,878,826.0,884,456.0,2,9930,2.0,591.0,2002,2002,2,68.0,370.0,199.0,5,2002.0,0,320,222000
6,1755,840,840.0,915,639.0,2,9468,2.0,530.0,1999,1999,4,45.0,201.0,148.0,5,1999.0,0,176,214000
8,1358,1358,1348.0,0,872.0,1,11088,2.0,418.0,2002,2002,2,68.0,476.0,0.0,5,2002.0,0,68,220000
8,1787,1787,1753.0,0,0.0,2,14781,3.0,748.0,2001,2002,2,68.0,1753.0,178.0,5,2001.0,0,198,275000
7,1909,872,872.0,1037,0.0,2,8726,2.0,529.0,2002,2002,2,70.0,872.0,0.0,5,2002.0,0,0,197000
7,1654,1654,1654.0,0,986.0,2,8125,3.0,900.0,2002,2002,2,68.0,668.0,295.0,5,2002.0,0,0,230000
8,2214,1090,1090.0,1124,920.0,2,10566,3.0,646.0,1999,1999,2,67.0,170.0,261.0,5,1999.0,0,197,268500
7,2049,1065,1065.0,984,0.0,2,21533,2.0,467.0,1996,1997,2,68.0,1065.0,0.0,5,1997.0,0,120,210900
7,1939,1070,1054.0,869,796.0,2,11250,3.0,555.0,1998,1998,2,90.0,258.0,227.0,5,1998.0,0,128,227000
7,1995,950,930.0,1045,685.0,2,11250,2.0,610.0,1995,1996,2,90.0,245.0,0.0,5,1995.0,0,275,237000
7,2097,1108,1108.0,989,975.0,2,9750,2.0,583.0,1998,1998,2,75.0,133.0,0.0,5,1998.0,0,253,274300
7,1836,1836,1860.0,0,24.0,2,9100,2.0,484.0,2004,2005,2,70.0,1836.0,0.0,5,2004.0,0,120,216837
6,848,848,848.0,0,717.0,1,4435,2.0,420.0,2003,2003,2,37.0,131.0,170.0,5,2003.0,0,140,133000
6,848,848,848.0,0,662.0,1,4435,2.0,420.0,2004,2004,2,37.0,186.0,169.0,5,2004.0,0,140,155900
8,1919,1079,1079.0,840,0.0,2,15611,2.0,685.0,2006,2006,2,120.0,1079.0,0.0,5,2006.0,0,0,233230
7,1390,1390,1390.0,0,1000.0,2,8810,2.0,545.0,2003,2003,2,70.0,390.0,0.0,5,2003.0,0,0,207000
7,1948,847,847.0,1101,0.0,2,12393,2.0,434.0,2004,2005,2,41.0,847.0,0.0,5,2004.0,0,100,195000
6,1700,1700,1682.0,0,340.0,2,9135,2.0,544.0,2003,2003,2,70.0,1342.0,120.0,5,2003.0,0,192,200000
7,1737,851,851.0,886,0.0,2,8581,2.0,578.0,2006,2006,2,74.0,851.0,0.0,5,2006.0,0,0,203160
7,1611,784,784.0,827,0.0,2,8400,2.0,572.0,2005,2005,2,70.0,784.0,0.0,5,2005.0,0,144,195800
7,1552,1552,1552.0,0,24.0,2,10084,3.0,782.0,2005,2006,2,84.0,1528.0,196.0,5,2005.0,0,144,212900
7,1720,860,860.0,860,0.0,2,11645,2.0,565.0,2004,2004,2,89.0,860.0,0.0,5,2004.0,0,0,196500
7,1336,1336,1336.0,0,996.0,2,8772,2.0,502.0,2005,2006,2,65.0,340.0,0.0,5,2005.0,0,136,198000
6,1500,750,750.0,750,0.0,2,8846,2.0,564.0,2005,2006,2,68.0,750.0,0.0,5,2005.0,0,0,173900
6,1456,728,728.0,728,0.0,2,8461,2.0,390.0,2005,2006,2,65.0,728.0,0.0,5,2005.0,0,0,163990
7,1310,1310,1310.0,0,24.0,2,8767,2.0,400.0,2005,2005,2,65.0,1286.0,0.0,5,2005.0,0,0,164990
4,1436,760,676.0,676,173.0,2,8777,2.0,528.0,1910,2000,4,67.0,166.0,0.0,7,1950.0,0,147,98000
5,1466,1466,1466.0,0,176.0,1,17755,2.0,528.0,1959,1959,1,134.0,1290.0,132.0,7,1959.0,100,0,149900
4,1220,1220,836.0,0,836.0,1,8877,2.0,396.0,1951,1951,4,67.0,0.0,0.0,7,1951.0,0,0,102000
6,1012,1012,976.0,0,976.0,2,7840,0.0,0.0,1975,1975,4,38.0,0.0,355.0,7,1979.0,0,0,127500
6,980,980,945.0,0,945.0,2,9400,0.0,0.0,1975,1975,4,35.0,0.0,250.0,7,1979.0,0,0,127500
5,1176,1176,1176.0,0,847.0,1,16133,1.0,360.0,1969,1969,4,73.0,329.0,0.0,7,1969.0,112,0,119900
7,1724,806,796.0,918,0.0,2,7162,2.0,616.0,2003,2004,2,62.0,796.0,190.0,7,2003.0,0,168,196500
6,914,914,914.0,0,475.0,1,8050,0.0,0.0,2002,2002,2,75.0,142.0,0.0,7,1979.0,0,32,117250
7,2314,1164,1150.0,1150,0.0,2,11060,2.0,502.0,2003,2005,2,90.0,1150.0,0.0,7,2003.0,0,0,229000
5,1072,1072,547.0,0,547.0,1,3675,2.0,525.0,2005,2005,4,35.0,0.0,80.0,7,2005.0,0,0,145000
6,1072,1072,547.0,0,547.0,2,3675,2.0,525.0,2005,2006,4,35.0,0.0,82.0,7,2005.0,0,0,140000
6,1072,1072,547.0,0,547.0,1,3675,2.0,525.0,2005,2006,4,35.0,0.0,82.0,7,2005.0,0,0,142500
7,1709,970,970.0,739,0.0,2,2522,2.0,380.0,2004,2004,2,24.0,970.0,50.0,7,2004.0,0,0,134000
7,1709,970,970.0,739,0.0,2,2522,2.0,380.0,2004,2004,2,24.0,970.0,50.0,7,2004.0,0,0,130000
6,1709,970,970.0,739,0.0,2,2522,2.0,380.0,2004,2006,2,24.0,970.0,50.0,7,2004.0,0,0,130000
7,1709,970,970.0,739,0.0,2,2522,2.0,380.0,2004,2004,2,24.0,970.0,50.0,7,2004.0,0,0,137500
7,1708,976,976.0,732,0.0,2,3363,2.0,380.0,2004,2004,2,32.0,976.0,117.0,7,2004.0,0,0,130000
4,936,624,624.0,312,0.0,1,6956,1.0,265.0,1948,1950,4,56.0,624.0,0.0,7,1948.0,0,0,97900
6,1338,846,832.0,492,0.0,2,7822,2.0,528.0,1915,1950,4,72.0,832.0,0.0,7,1974.0,0,0,92000
4,1669,1093,1093.0,576,0.0,1,8707,1.0,288.0,1924,1950,4,62.0,1093.0,0.0,7,1924.0,0,0,107000
5,1184,658,658.0,526,0.0,1,8410,0.0,0.0,1910,1996,4,58.0,658.0,0.0,7,1979.0,0,0,81000
5,1221,949,784.0,272,392.0,1,9738,1.0,392.0,1924,1950,4,60.0,392.0,0.0,7,1965.0,0,0,104900
5,864,864,864.0,0,167.0,1,8172,2.0,572.0,1955,1990,4,60.0,697.0,0.0,7,1957.0,0,0,115000
4,1482,1482,954.0,0,691.0,2,16012,2.0,609.0,1954,1968,4,60.0,263.0,60.0,7,1956.0,0,0,125000
5,1250,686,686.0,564,0.0,1,8248,1.0,280.0,1918,1950,1,45.0,686.0,0.0,7,1955.0,0,207,116000
4,1414,964,864.0,0,0.0,1,8248,0.0,0.0,1922,1950,4,45.0,864.0,0.0,7,1979.0,0,0,83000
4,2230,954,795.0,795,0.0,1,6204,1.0,440.0,1912,1950,4,60.0,795.0,0.0,21,1997.0,0,0,118500
2,498,498,498.0,0,0.0,1,8088,1.0,216.0,1922,1955,4,60.0,498.0,0.0,7,1922.0,0,0,35000
4,1273,1055,616.0,218,0.0,1,11388,1.0,275.0,1910,1993,2,76.0,616.0,0.0,7,1910.0,0,212,121000
5,1928,948,686.0,980,0.0,2,7082,0.0,0.0,1916,1995,4,68.0,686.0,0.0,21,1979.0,0,0,160000
6,1595,1192,940.0,403,388.0,1,8400,1.0,240.0,1940,2000,4,60.0,552.0,0.0,21,1940.0,0,0,140000
5,1551,1058,1058.0,493,930.0,2,10890,1.0,240.0,1938,1950,1,60.0,128.0,0.0,21,1938.0,0,0,137000
6,1340,816,780.0,524,780.0,1,6430,1.0,440.0,1945,1950,4,58.0,0.0,0.0,21,1945.0,0,0,128000
7,1479,743,624.0,736,424.0,1,7000,1.0,312.0,1926,1997,2,43.0,200.0,0.0,21,1926.0,0,530,160000
5,1784,892,747.0,892,0.0,1,13132,1.0,180.0,1914,1950,4,96.0,747.0,0.0,6,1914.0,0,203,138887
6,1510,755,755.0,755,305.0,1,4899,1.0,216.0,1920,1950,4,69.0,450.0,0.0,21,1920.0,0,0,149000
5,1522,1008,1008.0,0,0.0,2,6000,0.0,0.0,1926,1950,4,60.0,1008.0,0.0,21,1979.0,0,0,102000
